spec/modules/vibe-mcp/PROP-015-mcp-integration.md	23	{#motivation}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	42	{#decisions}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	44	{#server}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	61	{#tools}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	89	{#errors}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	98	{#agent-detection}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	110	{#agent-config}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	145	{#skill}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	157	{#lifecycle}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	176	{#skill-include}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	202	{#out-of-scope}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	213	{#acceptance}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	1	{#root}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	35	{#problem}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	50	{#tools}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	69	{#portability}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	91	{#registry}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	120	{#consent}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	131	{#non-goals}
spec/modules/vibe-mcp/PROP-026-tcg-tool-family.md	143	{#acceptance}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	1	{#root}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	24	{#motivation}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	36	{#decisions}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	38	{#kind}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	51	{#manifest}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	72	{#exact-pin}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	90	{#registration}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	117	{#consent}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	130	{#vibe-free}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	141	{#composition}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	162	{#rejected}
spec/modules/vibe-mcp/PROP-027-mcp-packages.md	178	{#open}
spec/modules/vibe-registry/PROP-001-git-backend.md	1	{#root}
spec/modules/vibe-registry/PROP-001-git-backend.md	22	{#motivation}
spec/modules/vibe-registry/PROP-001-git-backend.md	44	{#decisions}
spec/modules/vibe-registry/PROP-001-git-backend.md	46	{#backend}
spec/modules/vibe-registry/PROP-001-git-backend.md	114	{#backend-trait}
spec/modules/vibe-registry/PROP-001-git-backend.md	156	{#registry-trait}
spec/modules/vibe-registry/PROP-001-git-backend.md	181	{#cache-layout}
spec/modules/vibe-registry/PROP-001-git-backend.md	212	{#freshness}
spec/modules/vibe-registry/PROP-001-git-backend.md	228	{#source-uri}
spec/modules/vibe-registry/PROP-001-git-backend.md	246	{#windows-ux}
spec/modules/vibe-registry/PROP-001-git-backend.md	274	{#rejected}
spec/modules/vibe-registry/PROP-001-git-backend.md	309	{#out-of-scope}
spec/modules/vibe-registry/PROP-001-git-backend.md	321	{#acceptance}
spec/modules/vibe-registry/PROP-001-git-backend.md	360	{#open-questions}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	1	{#root}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	10	{#motivation}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	34	{#decisions}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	36	{#identity}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	50	{#registry-model}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	71	{#registry-auth}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	124	{#mirror}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	145	{#failure-discriminator}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	162	{#override}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	180	{#git-source}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	300	{#redirect}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	425	{#layout}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	448	{#cache}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	471	{#lockfile}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	505	{#solver}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	521	{#capability}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	538	{#publish}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	581	{#jtd}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	596	{#perf}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	615	{#rejected}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	651	{#out-of-scope}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	664	{#acceptance}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	685	{#phase-b}
spec/modules/vibe-registry/PROP-002-decentralized-registry.md	699	{#open}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	1	{#root}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	11	{#motivation}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	23	{#decisions}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	25	{#group}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	43	{#identity}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	53	{#kind}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	66	{#pkgref}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	88	{#repo-naming}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	105	{#short-name}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	116	{#collision}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	142	{#index-ext}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	148	{#explorer}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	161	{#migration}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	175	{#rejected}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	184	{#open}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	192	{#phases}
spec/modules/vibe-registry/PROP-008-qualified-naming.md	198	{#history}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	1	{#root}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	10	{#motivation}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	20	{#decisions}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	22	{#global}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	30	{#scaffolding}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	39	{#identity}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	47	{#user-registries}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	57	{#offline}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	65	{#resolution}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	73	{#layout}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	79	{#management}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	90	{#layering}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	102	{#surface}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	113	{#migration}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	121	{#open}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	133	{#rejected}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	142	{#phases}
spec/modules/vibe-registry/PROP-010-local-package-cache.md	155	{#history}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	1	{#root}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	20	{#motivation}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	22	{#problem}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	37	{#what}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	45	{#decisions}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	47	{#fetch}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	65	{#source-abstraction}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	87	{#snapshot-embedding}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	102	{#lock}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	113	{#rejected}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	126	{#out-of-scope}
spec/modules/vibe-registry/PROP-021-submodule-sources.md	138	{#acceptance}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	1	{#root}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	21	{#motivation}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	23	{#problem}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	36	{#what}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	51	{#decisions}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	53	{#flag}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	64	{#classes}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	81	{#composition}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	98	{#maintainer-model}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	113	{#rejected}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	124	{#out-of-scope}
spec/modules/vibe-registry/PROP-023-bridge-packages.md	136	{#acceptance}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	1	{#root}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	11	{#motivation}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	25	{#audiences}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	42	{#registry}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	65	{#precedence}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	89	{#knob}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	98	{#terminology}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	110	{#lock}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	121	{#guard}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	139	{#doctor}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	149	{#impl}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	170	{#edges}
spec/modules/vibe-registry/PROP-030-embedded-registry.md	182	{#decisions}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	31	{#problem}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	47	{#decisions}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	49	{#solver-upgrade}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	73	{#solver-backend}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	113	{#solver-features}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	135	{#features}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	178	{#subskills}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	208	{#delivery-modes}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	222	{#subskill-manifest}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	313	{#subskill-activation}
